Thành_Phố,Quận_Huyện,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hồ Chí Minh,Bình Thạnh,6.0,1.9459101490553132,34.0,3.5553480614894135,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,5.2,1.824549292051046,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,4.5,1.7047480922384253,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,4.5,1.7047480922384253,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,5.3,1.840549633397487,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,2.8,1.33500106673234,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,4.0,1.6094379124341003,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.3,1.840549633397487,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,5.8,1.916922612182061,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.9,1.9315214116032138,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,6.2,1.9740810260220096,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.7,1.9021075263969205,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.7,1.308332819650179,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,2.3,1.1939224684724346,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,8,3.0,1.3862943611198906,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.5,1.5040773967762742,15.0,2.772588722239781,0,0,0,0,0,0,1,0,0,0
Hồ Chí Minh,8,4.2,1.6486586255873816,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.2,1.6486586255873816,25.0,3.258096538021482,0,0,1,0,1,1,0,1,1,1
Hồ Chí Minh,1,1.3,0.832909122935104,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Nhà Bè,3.1,1.410986973710262,17.0,2.8903717578961645,1,1,1,1,1,1,0,0,0,1
Hồ Chí Minh,12,1.4,0.8754687373538999,45.0,3.828641396489095,1,0,0,1,1,0,0,0,0,1
Hồ Chí Minh,Tân Bình,5.1,1.8082887711792655,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.4,1.4816045409242156,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Hồ Chí Minh,9,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,0,1,0,1,1,1,0,0
Hồ Chí Minh,Không rõ,3.8,1.5686159179138452,25.0,3.258096538021482,0,0,1,0,0,1,0,1,1,1
Hồ Chí Minh,Bình Thạnh,6.0,1.9459101490553132,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,11,4.3,1.667706820558076,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.9,1.589235205116581,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,4.0,1.6094379124341003,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,5.5,1.8718021769015913,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,2.2,1.1631508098056809,10.0,2.3978952727983707,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,5,1.5,0.9162907318741551,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,3.0,1.3862943611198906,20.0,3.044522437723423,1,0,0,0,0,0,0,1,1,1
Hồ Chí Minh,Gò Vấp,3.4,1.4816045409242156,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,3.2,1.4350845252893227,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,0,1,0,0,0,1,0,0
Hồ Chí Minh,12,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,4.0,1.6094379124341003,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,1.55,0.9360933591703349,36.0,3.6109179126442243,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,2.7,1.308332819650179,22.0,3.1354942159291497,0,0,0,0,1,0,0,0,1,1
Hồ Chí Minh,Bình Thạnh,4.7,1.7404661748405046,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.5,1.5040773967762742,14.0,2.70805020110221,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,42.0,3.7612001156935624,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,5.5,1.8718021769015913,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,5.7,1.9021075263969205,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.9,1.7749523509116738,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,3.5,1.5040773967762742,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,5.5,1.8718021769015913,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,3.4,1.4816045409242156,42.0,3.7612001156935624,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,2.6,1.2809338454620642,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Hóc Môn,3.5,1.5040773967762742,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.3,1.4586150226995167,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.2,1.4350845252893227,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.9,1.3609765531356006,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,5.5,1.8718021769015913,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.3,1.1939224684724346,12.0,2.5649493574615367,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,4.5,1.7047480922384253,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.8,1.0296194171811581,35.0,3.58351893845611,1,0,0,1,1,1,0,1,0,0
Hồ Chí Minh,7,4.5,1.7047480922384253,27.0,3.332204510175204,1,0,0,1,1,1,0,1,0,0
Hồ Chí Minh,Tân Bình,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.3,1.4586150226995167,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,1.8,1.0296194171811581,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,2.6,1.2809338454620642,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.8,1.33500106673234,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,4.5,1.7047480922384253,28.0,3.367295829986474,0,0,1,1,1,1,0,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.9,1.589235205116581,35.0,3.58351893845611,1,0,0,0,0,1,0,1,1,0
Hồ Chí Minh,10,4.6,1.7227665977411035,26.0,3.295836866004329,1,0,1,0,1,0,0,1,1,0
Hồ Chí Minh,3,3.0,1.3862943611198906,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Chánh,1.95,1.0818051703517284,19.0,2.995732273553991,1,1,0,0,1,1,0,1,1,1
Hồ Chí Minh,12,4.6,1.7227665977411035,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,6.0,1.9459101490553132,36.0,3.6109179126442243,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,6.2,1.9740810260220096,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.4,1.4816045409242156,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,2.4,1.2237754316221157,26.0,3.295836866004329,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,2.7,1.308332819650179,16.0,2.833213344056216,1,0,0,0,0,0,0,1,0,0
Hồ Chí Minh,Bình Thạnh,6.2,1.9740810260220096,34.0,3.5553480614894135,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.8,1.5686159179138452,20.0,3.044522437723423,1,1,0,1,0,0,0,0,1,0
Hồ Chí Minh,1,7.0,2.0794415416798357,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.5,1.252762968495368,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,4.5,1.7047480922384253,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.7,1.547562508716013,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.0,1.6094379124341003,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.5,0.9162907318741551,10.0,2.3978952727983707,1,0,0,0,0,0,0,0,1,1
Hồ Chí Minh,Tân Bình,2.8,1.33500106673234,25.0,3.258096538021482,0,0,1,0,1,0,0,0,1,1
Hồ Chí Minh,Tân Phú,3.2,1.4350845252893227,25.0,3.258096538021482,1,0,1,0,0,0,1,0,0,1
Hồ Chí Minh,6,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,0,1,0,1,1,0,0
Hồ Chí Minh,Gò Vấp,2.3,1.1939224684724346,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,2.8,1.33500106673234,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,1.1,0.7419373447293773,35.0,3.58351893845611,1,0,0,1,1,0,0,0,0,1
Hồ Chí Minh,Bình Thạnh,5.7,1.9021075263969205,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,5.0,1.791759469228055,27.0,3.332204510175204,1,1,0,1,0,1,0,0,0,0
Hà Nội,Hoàng Mai,1.5,0.9162907318741551,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.5,1.5040773967762742,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.5,1.5040773967762742,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,3.0,1.3862943611198906,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,3.8,1.5686159179138452,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Long Biên,3.9,1.589235205116581,31.0,3.4657359027997265,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,4.9,1.7749523509116738,29.0,3.4011973816621555,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.6,1.2809338454620642,15.0,2.772588722239781,1,0,0,0,1,0,0,0,0,0
Hà Nội,Nam Từ Liêm,3.9,1.589235205116581,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.7,1.308332819650179,20.0,3.044522437723423,1,1,0,0,1,0,0,0,0,0
Hà Nội,Bắc Từ Liêm,2.6,1.2809338454620642,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.3,1.4586150226995167,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.7,1.547562508716013,20.0,3.044522437723423,1,1,0,0,1,0,0,0,0,0
Hà Nội,Cầu Giấy,3.2,1.4350845252893227,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,4.6,1.7227665977411035,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,2.000006,1.0986142886661097,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.8,1.33500106673234,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,4.0,1.6094379124341003,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.0,1.0986122886681098,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,4.5,1.7047480922384253,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.7,1.7404661748405046,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.0,1.791759469228055,25.0,3.258096538021482,1,1,1,1,1,1,0,0,1,0
Hà Nội,Thanh Xuân,3.3,1.4586150226995167,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.0,1.791759469228055,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.0,1.3862943611198906,14.0,2.70805020110221,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,1.9,1.0647107369924282,15.0,2.772588722239781,1,1,0,0,0,0,1,1,0,0
Hà Nội,Bắc Từ Liêm,3.6,1.5260563034950492,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,3.0,1.3862943611198906,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.7,1.547562508716013,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.8,1.33500106673234,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.2,1.4350845252893227,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.4,1.6863989535702288,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.3,1.667706820558076,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.2,1.4350845252893227,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,4.5,1.7047480922384253,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.4,1.6863989535702288,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,2.5,1.252762968495368,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,2.5,1.252762968495368,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,2.8,1.33500106673234,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.5,1.5040773967762742,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.5,1.5040773967762742,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,4.3,1.667706820558076,12.0,2.5649493574615367,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,3.0,1.3862943611198906,17.0,2.8903717578961645,1,1,0,0,1,0,0,1,0,1
Hà Nội,Hoàng Mai,2.8,1.33500106673234,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Xuân,4.5,1.7047480922384253,30.0,3.4339872044851463,0,1,0,0,0,1,0,1,0,1
Hà Nội,Nam Từ Liêm,3.0,1.3862943611198906,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.3,1.4586150226995167,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Long Biên,4.5,1.7047480922384253,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Long Biên,2.6,1.2809338454620642,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.35,1.208960345836975,14.0,2.70805020110221,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.5,1.7047480922384253,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.9,1.7749523509116738,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,4.8,1.7578579175523736,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.3,1.667706820558076,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,3.2,1.4350845252893227,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,5.2,1.824549292051046,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,5.8,1.916922612182061,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,1.444,0.8936360413093488,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.2,1.6486586255873816,35.0,3.58351893845611,1,1,0,0,1,1,0,1,0,0
Hà Nội,Gia Lâm,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,2.9,1.3609765531356006,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.5,1.5040773967762742,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.2,1.4350845252893227,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,2.2,1.1631508098056809,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,3.2,1.4350845252893227,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,2.9,1.3609765531356006,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,1.3,0.832909122935104,8.0,2.1972245773362196,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,3.5,1.5040773967762742,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,4.2,1.6486586255873816,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,2.2,1.1631508098056809,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.9,1.589235205116581,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.3,1.4586150226995167,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,2.5,1.252762968495368,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,1.8,1.0296194171811581,18.0,2.9444389791664403,1,1,0,0,0,0,1,1,0,0
Hà Nội,Hoài Đức,1.9,1.0647107369924282,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,2.9,1.3609765531356006,30.0,3.4339872044851463,1,1,0,1,1,1,0,0,1,1
Hà Nội,Hoài Đức,2.4,1.2237754316221157,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,3.3,1.4586150226995167,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoài Đức,2.5,1.252762968495368,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hoàng Mai,2.5,1.252762968495368,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,5.6,1.8870696490323797,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,3.5,1.5040773967762742,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Hà Nội,Bắc Từ Liêm,3.8,1.5686159179138452,29.0,3.4011973816621555,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,2.5,1.252762968495368,19.0,2.995732273553991,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.5,1.7047480922384253,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,3.8,1.5686159179138452,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,2.5,1.252762968495368,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,Bắc Từ Liêm,1.7,0.9932517730102833,20.0,3.044522437723423,0,1,0,0,0,0,0,1,0,0
Hà Nội,Tây Hồ,4.5,1.7047480922384253,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Tây Hồ,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,2.8,1.33500106673234,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Thanh Trì,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,2.6,1.2809338454620642,18.0,2.9444389791664403,1,1,0,0,0,0,0,1,0,0
Hà Nội,Long Biên,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,Cầu Giấy,3.9,1.589235205116581,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,Đống Đa,3.5,1.5040773967762742,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hà Đông,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,Nam Từ Liêm,4.2,1.6486586255873816,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,Ba Đình,3.5,1.5040773967762742,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hà Nội,Hai Bà Trưng,6.0,1.9459101490553132,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
